代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
000539	粤电力Ａ	3.00	0.00	11.75	        198.46亿	3.78	--  	0.11	3.78	3.79	321139	4039	          1.26	3.62	3.95	3.58	3.67	12083.72	  1.02	火力发电	广东	10.08	3.76	158948	162191	  0.98	751	1492	--  	81.49	          0.03	--  	--  	         25.54	         96.54亿	  3.29	   2705	    119	        0.0005	2	0.55	-3.81	3.85	3.85	0.53	1	          3.94	         30.80亿	         15.52	11.36	0.00	EXPMA金叉	10	1	10	-1.36	7.63	-2.45	2.53	4.42	-4.30	5.59	20210716	19931126	         52.50	          7.98	--  	887.94	274.09	         84.80	59.58	143.89	448.33	21.61	247.88	56.36	19.33	46.17	0.00	49.02	78.56	75.38	-0.14	1.63	-0.21	-0.49	-0.54	67.06	7.01	-1.55	92978.00	         17351	6.56万	-770.05	67.01	          0.72	28.32	2.53	3.17	-0.009㈠	          5.22	0.00	          0.93	          1.28	          0.13	         30.87	  -0.18㈠	          4.05	         -0.17	         -0.63	0.07	6794	000539	--  	--  	--  	
002578	闽发铝业	2.99	0.29	49.41	         33.99亿	3.44	    81.64	0.10	3.43	3.44	167426	2440	          1.97	3.39	3.44	3.34	3.34	5683.15	  0.89	铝	福建	2.99	3.39	58274	109152	  0.53	2017	5757	--  	16.44	          0.01	--  	--  	          8.52	         29.30亿	  3.28	   1964	     85	        0.0010	2	4.05	3.61	9.90	-5.75	-0.86	5	          4.27	         13.49亿	         39.70	54.12	0.34	KDJ金叉	2	1	10	1.50	2.99	0.00	1.63	1.47	0.00	2.99	20210716	20110428	          9.88	--  	--  	17.64	14.49	          0.01	17.78	8.97	6.43	0.96	3.02	1.67	2.47	1.86	0.10	2.21	2.76	2.53	0.12	0.02	0.12	0.10	0.07	3.59	-0.29	-0.12	50348.00	          7791	2.68万	135.69	40.30	          2.35	-119.07	12.31	0.83	0.010㈠	          1.47	0.00	          0.22	          0.36	         -0.03	         82.16	   0.72㈠	          8.23	          4.49	          3.77	0.05	1875	002578	--  	--  	--  	
002328	新朋股份	2.96	0.00	25.41	         40.21亿	5.21	    33.72	0.15	5.20	5.21	255118	5413	          4.53	5.07	5.34	5.05	5.06	13321.28	  2.16	汽车配件	上海	5.73	5.22	101701	153417	  0.66	153	798	--  	18.51	          0.01	--  	--  	          5.63	         29.33亿	  3.25	   3111	     82	        0.0015	2	4.98	2.55	12.28	17.08	4.62	2	          5.14	         25.88亿	         64.36	27.80	0.35	KDJ金叉	8	12	2	0.20	5.53	-0.20	3.19	2.76	-2.43	3.17	20210721	20091230	          7.72	--  	--  	45.02	26.37	          4.81	30.73	21.87	11.12	1.35	12.71	9.46	6.95	3.25	0.00	9.12	10.00	9.20	0.47	0.01	0.47	0.30	0.23	8.80	0.60	-0.17	40500.00	         12264	6.39万	83.47	59.59	          1.52	66.53	4.02	2.49	0.040㈠	          3.42	3.42	          1.18	          1.14	          0.08	         58.58	   1.13㈠	          7.93	          4.74	          2.98	0.12	1102	002328	--  	--  	--  	
002661	克明食品	2.96	0.00	13.68	         37.51亿	11.13	    10.99	0.32	11.12	11.13	69813	909	          2.11	10.70	11.20	10.61	10.81	7620.48	  1.20	食品	湖南	5.46	10.92	31034	38779	  0.80	150	402	--  	8.35	          0.00	--  	--  	          3.31	         36.82亿	  3.25	   2069	     34	        0.0010	2	2.76	3.25	-19.46	-19.29	-36.40	0	          3.30	         23.58亿	         62.86	12.81	0.53	-- -- 	4	9	9	-1.02	3.61	-1.85	0.98	4.02	-0.62	4.90	20210721	20120316	          3.37	--  	--  	36.16	26.81	--  	25.88	10.44	19.44	2.30	8.72	1.73	4.43	1.53	--  	14.10	11.04	8.96	0.95	0.00	0.95	0.85	0.66	8.81	2.17	-1.71	43168.00	          4907	5.46万	-17.83	24.62	          1.40	17.30	3.40	2.66	0.260㈠	          7.95	7.95	          4.18	          2.61	          0.64	         74.12	   3.18㈠	         18.91	          8.57	          7.72	0.06	4987	002661	--  	--  	--  	
002993	奥海科技	2.95	0.11	24.50	         89.32亿	38.00	    26.84	1.09	38.00	38.01	36120	790	          6.15	37.60	38.36	36.92	36.91	13628.22	  1.01	元器件	广东	3.90	37.73	18691	17429	  1.07	34	23	--  	245.53	          0.11	--  	--  	          0.59	         22.33亿	  3.24	   2477	     15	        0.0025	2	2.96	5.73	-9.70	-3.60	-25.22	11	          6.15	         22.33亿	         25.00	27.14	0.56	-- -- 	1	1		1.87	3.93	0.03	2.22	1.06	-0.94	2.93	20210728	20200817	          2.35	--  	--  	45.68	22.99	          0.00	49.66	37.86	4.46	1.17	21.96	15.42	5.12	9.95	--  	12.57	8.53	6.83	0.95	0.01	0.95	0.83	0.80	8.55	0.55	-7.97	31819.00	          1847	7.02万	74.27	86.58	          3.88	162.50	10.47	0.61	0.354㈠	          9.78	0.00	          5.35	          3.64	          0.23	         50.34	   3.62㈠	         19.88	         11.09	          9.75	0.40	5595	002993	--  	--  	--  	
002507	涪陵榨菜	2.95	0.07	33.10	        269.66亿	30.38	    33.17	0.87	30.37	30.38	138886	1876	          1.78	29.40	30.47	28.83	29.51	41092.39	  1.14	食品	重庆	5.56	29.59	60308	78578	  0.77	287	70	--  	89.38	          0.01	--  	--  	          7.79	        236.77亿	  3.24	   4282	     32	        0.0004	1	-1.99	1.95	-19.03	-21.38	-28.18	3	          2.98	        141.69亿	         52.54	34.70	0.64	KDJ金叉	7	9	10	-0.37	3.25	-2.30	0.26	3.33	-0.30	5.38	20210730	20101123	          8.88	--  	--  	42.45	36.15	--  	14.85	24.38	10.38	5.52	5.29	44.70	6.46	0.52	--  	0.21	7.09	2.83	2.45	0.00	2.45	2.03	3.73	25.51	-0.26	-0.79	71488.00	          6524	19.82万	22.73	46.86	          6.63	-1048.41	38.04	0.99	0.260㈠	          4.58	4.58	          0.02	          2.87	         -0.03	         85.15	   5.62㈠	         60.07	         34.50	         28.67	0.03	2846	002507	--  	--  	--  	
002205	国统股份	2.95	0.00	153.22	         12.99亿	6.99	--  	0.20	6.99	7.00	72964	515	          3.93	6.80	7.38	6.70	6.79	5158.22	  1.07	其他建材	新疆	10.01	7.07	29899	43065	  0.69	227	264	--  	2.04	          0.00	--  	--  	          1.86	         12.99亿	  3.24	   1507	     48	        0.0026	2	0.74	-0.57	0.14	4.02	-5.67	3	          5.63	          9.07亿	         69.79	79.02	0.40	阶段放量	10	1	2	0.15	8.69	-1.33	4.12	2.79	-5.28	4.33	20210723	20080123	          1.86	--  	--  	37.16	8.34	          1.74	72.86	8.51	5.39	2.06	15.75	1.37	2.13	3.35	--  	4.53	0.33	0.23	-0.30	-0.00	-0.30	-0.30	-0.31	1.64	-0.69	-1.03	18573.00	          6983	4.88万	-35.61	126.02	          1.56	-18.69	39.48	0.14	-0.163㈠	          4.49	0.00	          2.43	          0.88	         -0.37	         22.45	  -3.63㈠	         29.68	        -92.49	        -92.14	0.02	1228	002205	--  	--  	--  	
002962	五方光电	2.93	0.36	27.31	         41.31亿	14.07	    33.91	0.40	14.06	14.07	40218	657	          2.43	13.57	14.23	13.50	13.67	5625.24	  0.85	元器件	湖北	5.34	13.99	19264	20954	  0.92	299	119	--  	13.57	          0.01	--  	--  	          1.65	         23.24亿	  3.22	   1785	     23	        0.0014	2	2.55	0.00	-1.88	11.67	-4.12	3	          4.95	         11.43亿	         27.66	29.75	0.31	-- -- 	8	8	11	-0.73	4.10	-1.24	2.32	3.68	-1.12	4.22	20210728	20190917	          2.94	--  	--  	20.18	17.65	          0.11	11.99	14.74	4.24	0.56	2.14	10.79	0.54	1.58	--  	10.21	1.38	0.94	0.34	0.00	0.34	0.30	0.25	4.81	0.15	-0.12	26652.00	          3047	4.29万	68.89	45.39	          2.34	273.26	29.89	1.18	0.104㈠	          6.01	0.00	          3.48	          1.64	          0.05	         87.48	   1.73㈠	         32.27	         24.89	         22.03	0.10	1326	002962	--  	--  	--  	
002594	比亚迪	2.92	0.04	173.75	       4799.57亿	264.71	   797.72	7.51	264.70	264.71	457994	3967	          4.00	257.19	268.30	252.13	257.20	1199590.81	  1.14	汽车整车	深圳	6.29	261.92	206318	251676	  0.82	133	1241	--  	5817.64	          0.03	--  	--  	         11.46	       3032.70亿	  3.21	   4744	     97	        0.0008	2	8.75	10.88	10.74	76.47	36.24	5	          5.71	       2123.78亿	         44.25	178.87	1.72	MACD金叉	10	3	10	-0.00	4.32	-1.97	1.84	2.92	-1.34	4.99	20210716	20110630	         28.61	--  	         10.48	2237.93	811.27	         78.73	60.23	1336.80	544.69	154.40	1077.49	299.74	358.14	369.95	0.01	495.21	409.92	358.29	6.46	-1.37	6.56	2.37	-0.82	246.63	1.42	157.79	488306.00	          1643	43.49万	110.73	108.31	          9.39	5339.03	18.48	0.06	0.080㈠	         28.18	28.18	         17.31	          8.62	          0.05	         36.25	   0.29㈠	         12.59	          1.58	          0.58	12.17	224280	002594	--  	--  	--  	
002866	传艺科技	2.91	-0.20	25.77	         41.74亿	14.51	    19.64	0.41	14.51	14.52	35645	728	          2.08	14.29	14.59	14.12	14.10	5126.84	  0.77	IT设备	江苏	3.33	14.38	15985	19660	  0.81	84	153	--  	18.43	          0.01	--  	--  	          1.71	         24.84亿	  3.20	   1882	     19	        0.0011	2	2.99	0.69	5.91	8.36	-17.42	4	          2.79	         18.56亿	         44.47	30.90	0.45	KDJ金叉	10	6	11	1.35	3.48	0.14	2.01	1.54	-0.55	2.76	20210728	20170426	          2.88	--  	--  	28.95	18.19	--  	37.19	21.50	4.22	0.25	10.60	4.82	3.90	6.27	--  	10.00	4.57	3.44	0.61	0.05	0.61	0.53	0.51	5.13	0.75	-0.55	17190.00	          7441	10.80万	102.10	44.38	          2.23	55.88	9.13	0.69	0.190㈠	          6.51	6.51	          3.48	          1.78	          0.26	         62.81	   2.92㈠	         24.64	         13.39	         11.62	0.19	2008	002866	--  	--  	--  	
002022	科华生物	2.90	0.29	7.36	         71.23亿	13.84	     5.20	0.39	13.83	13.84	147245	2605	          2.86	13.41	13.84	13.09	13.45	19953.20	  1.25	医疗保健	上海	5.58	13.55	68006	79239	  0.86	542	333	--  	43.98	          0.01	--  	--  	          5.14	         71.15亿	  3.19	   3122	     47	        0.0009	3	0.37	5.24	-23.03	-20.14	-9.07	2	          3.52	         57.88亿	         81.25	10.55	0.48	-- -- 	7	1	9	-0.30	2.90	-2.68	0.75	3.21	0.00	5.73	20210716	20040721	          5.15	--  	--  	64.29	34.75	          9.50	31.19	44.21	4.28	2.92	11.66	23.05	8.65	10.00	--  	3.00	14.53	5.65	6.35	0.01	6.35	3.42	3.41	22.80	3.52	1.55	66399.00	          6298	8.72万	584.50	170.82	          2.14	20.23	4.90	1.45	0.670㈠	          6.48	6.48	          0.58	          4.43	          0.68	         54.04	   9.85㈠	         61.09	         43.68	         23.55	0.27	1922	002022	--  	--  	--  	
002506	协鑫集成	2.90	0.00	--  	        249.44亿	4.26	--  	0.12	4.26	4.27	3185231	35056	          5.45	4.12	4.34	4.12	4.14	134740.20	  0.78	电气设备	上海	5.31	4.23	1357017	1828214	  0.74	5564	14051	--  	786.92	          0.05	--  	--  	         58.48	        249.12亿	  3.19	   4710	    676	        0.0012	2	3.50	-1.16	14.82	32.71	0.24	14	          8.79	        154.30亿	         61.86	--  	0.07	多头排列	8	6	11	-0.48	4.83	-0.48	2.18	3.40	-1.84	3.40	20210730	20101118	         58.56	--  	--  	115.22	41.62	          0.71	63.26	57.61	34.34	1.73	61.19	20.09	8.26	15.05	--  	44.80	10.72	9.58	-0.81	-0.75	-0.81	-0.90	-0.48	-62.25	-2.51	-10.11	210834.00	         17179	7.32万	35.54	-24.61	          5.99	-99.49	23.26	0.00	-0.010㈠	          0.71	0.00	          0.77	         -1.06	         -0.04	         36.12	  -2.16㈠	         10.65	         -7.56	         -8.37	0.14	1317	002506	--  	--  	--  	
000722	湖南发展	2.90	0.00	34.20	         29.66亿	6.39	    36.35	0.18	6.38	6.39	47082	931	          1.01	6.22	6.40	6.19	6.21	2975.97	  0.76	水力发电	湖南	3.38	6.32	20697	26385	  0.78	2205	631	--  	0.31	          0.00	--  	--  	          4.64	         29.66亿	  3.19	   1259	     37	        0.0008	2	0.49	1.27	-6.44	-8.84	-6.99	8	          2.16	         13.95亿	         47.04	30.30	0.03	KDJ金叉	4	10	3	0.16	3.06	-0.32	1.78	2.73	-0.16	3.23	20210716	19970522	          4.64	--  	--  	33.30	30.63	          0.42	6.75	15.91	13.87	0.13	1.24	6.58	0.65	0.38	--  	21.35	1.00	0.75	0.25	0.08	0.25	0.20	0.19	4.00	-0.72	-0.20	36843.00	          5926	3.79万	-35.38	55.47	          0.97	-40.98	29.58	1.56	0.040㈠	          6.60	0.00	          4.60	          0.86	         -0.16	         91.98	   0.67㈠	         24.98	         25.11	         20.34	0.02	295	000722	--  	--  	--  	
002669	康达新材	2.90	0.19	12.06	         26.92亿	10.66	    22.27	0.30	10.66	10.67	25670	291	          1.02	10.27	10.68	10.27	10.36	2691.78	  0.68	化工原料	上海	3.96	10.49	9530	16140	  0.59	110	519	--  	19.51	          0.01	--  	--  	          2.51	         26.74亿	  3.19	   1014	     25	        0.0010	2	0.78	0.20	-14.17	-10.04	-34.48	0	          1.37	         20.01亿	         74.36	12.52	0.27	-- -- 	1	9	13	-0.87	3.09	-0.87	1.22	3.80	-0.19	3.80	20210716	20120416	          2.52	--  	--  	33.00	23.37	          0.17	28.65	21.18	5.36	1.08	9.12	2.96	2.42	8.33	0.13	13.16	3.87	2.91	0.27	-0.00	0.34	0.30	0.24	7.13	-0.32	-1.29	24214.00	          7754	8.27万	36.86	79.82	          1.15	-83.08	6.96	1.86	0.120㈠	          9.26	0.00	          5.21	          2.82	         -0.13	         70.82	   1.29㈠	         24.84	          6.96	          7.82	0.18	979	002669	--  	--  	--  	
002075	沙钢股份	2.89	0.14	20.21	        156.90亿	7.11	    17.44	0.20	7.10	7.11	696053	5889	          3.15	6.83	7.16	6.81	6.91	48649.01	  0.88	特种钢	江苏	5.07	6.99	311970	384083	  0.81	2652	2198	--  	157.16	          0.02	--  	--  	         22.07	        156.90亿	  3.18	   4019	    173	        0.0008	2	0.73	-0.42	-40.25	-29.32	-34.59	4	          4.61	        107.26亿	         68.36	24.16	0.00	-- -- 	7	7	1	-1.16	3.62	-1.45	1.15	4.10	-0.70	4.41	20210716	20061025	         22.07	--  	--  	137.87	54.52	         30.44	38.38	85.91	39.78	3.51	50.94	3.73	20.37	0.25	--  	-6.09	40.96	34.41	5.73	0.26	5.72	2.25	1.90	38.18	1.83	1.78	75595.00	         19956	14.19万	128.88	49.05	          2.88	85.70	3.83	1.40	0.100㈠	          2.47	0.00	         -0.28	          1.73	          0.08	         39.54	   4.13㈠	         15.99	         13.99	          5.49	0.34	4284	002075	--  	--  	--  	
002860	星帅尔	2.87	-0.09	29.43	         38.88亿	19.35	    19.65	0.54	19.35	19.36	70544	1013	          4.95	18.79	19.67	18.76	18.81	13653.86	  1.21	电气设备	浙江	4.84	19.36	29263	41281	  0.71	95	8	--  	43.97	          0.02	--  	--  	          1.42	         27.57亿	  3.16	   2512	     28	        0.0020	2	4.50	4.25	18.86	20.19	31.45	0	          7.30	         18.71亿	         48.12	36.05	0.29	多头排列	8	12	8	-0.11	4.57	-0.27	2.90	2.98	-1.63	3.14	20210716	20170412	          2.01	--  	--  	18.51	10.90	          0.15	40.29	13.53	3.05	0.70	4.96	2.02	2.29	3.97	--  	2.35	3.44	2.55	0.57	0.04	0.57	0.49	0.48	5.41	-0.22	0.03	9000.00	         10744	20.79万	96.20	107.06	          3.78	-174.26	11.31	0.77	0.260㈠	          5.12	5.12	          1.17	          2.69	         -0.11	         58.88	   4.54㈠	         25.88	         16.55	         14.39	0.08	1196	002860	--  	--  	--  	
002441	众业达	2.86	0.12	15.07	         44.98亿	8.26	     9.03	0.23	8.25	8.26	67550	1278	          1.69	8.08	8.34	7.95	8.03	5526.92	  1.00	批发业	广东	4.86	8.18	29136	38414	  0.76	417	249	--  	10.58	          0.01	--  	--  	          3.99	         32.94亿	  3.15	   2050	     33	        0.0008	2	2.55	1.59	6.44	13.77	4.96	0	          2.83	         19.73亿	         43.86	17.23	0.04	KDJ金叉	8	6	4	0.62	3.86	-1.00	1.89	2.23	-0.96	3.90	20210716	20100706	          5.45	--  	--  	64.62	41.60	          0.88	34.27	52.95	6.90	0.86	21.90	8.57	14.33	16.13	--  	18.78	24.89	21.46	1.70	-0.01	1.69	1.25	1.24	15.29	-3.73	-3.79	31514.00	          7579	6.26万	42.84	70.28	          1.08	-12.07	1.81	3.03	0.230㈠	          7.64	0.00	          3.45	          2.81	         -0.68	         64.37	   2.99㈠	         13.79	          6.83	          5.00	0.06	3345	002441	--  	--  	--  	
000723	美锦能源	2.85	0.12	26.47	        370.57亿	8.67	    14.55	0.24	8.66	8.67	2453033	23965	          6.50	8.41	8.75	8.22	8.43	209979.98	  0.92	焦炭加工	山西	6.29	8.56	1101550	1351483	  0.82	2804	2440	--  	1040.40	          0.07	--  	--  	         37.74	        327.21亿	  3.14	   4719	    520	        0.0014	2	3.44	4.46	18.60	4.96	29.79	7	         13.49	        157.64亿	         42.54	52.60	0.88	-- -- 	5	6	8	-0.24	3.80	-2.49	1.54	3.09	-0.91	5.47	20210728	19970515	         42.74	--  	--  	254.02	106.68	         13.68	52.62	70.10	97.51	28.40	112.40	16.66	8.50	25.68	--  	12.61	37.56	24.77	9.68	0.04	9.66	6.37	6.34	47.98	0.70	-4.84	180339.00	         10082	8.74万	1181.31	69.02	          3.47	526.06	9.87	0.00	0.150㈠	          2.50	0.00	          0.30	          1.12	          0.02	         42.00	   5.97㈠	         34.07	         25.77	         16.94	0.10	4106	000723	--  	--  	--  	
002485	希努尔	2.85	0.00	--  	         27.53亿	5.06	--  	0.14	5.05	5.06	35201	272	          0.65	4.88	5.09	4.88	4.92	1758.86	  0.70	服饰	山东	4.27	5.00	15564	19637	  0.79	479	268	--  	10.25	          0.01	--  	--  	          5.44	         27.52亿	  3.14	   1134	     31	        0.0006	1	-3.53	-1.17	14.74	8.58	-0.78	3	          2.18	          8.17亿	         29.69	--  	0.00	-- -- 	2	14	9	-0.81	3.46	-0.81	1.56	3.69	-0.59	3.69	20210721	20101015	          5.44	--  	--  	36.09	21.75	          0.84	37.42	14.01	0.19	3.15	10.04	0.49	0.58	2.79	0.05	10.57	2.52	2.23	-0.07	0.00	-0.07	-0.05	-0.07	4.66	-0.82	-0.53	12403.00	         13021	6.59万	73.53	-9.50	          1.27	-33.43	10.92	0.00	-0.009㈠	          4.00	0.00	          1.94	          0.86	         -0.15	         60.26	  -0.23㈠	         11.48	         -2.91	         -2.01	0.00	342	002485	--  	--  	--  	
002288	超华科技	2.84	-0.10	95.30	         80.96亿	8.69	    60.43	0.24	8.68	8.69	699646	8196	          7.53	8.46	8.76	8.39	8.45	60289.71	  0.99	元器件	广东	4.38	8.62	278147	421499	  0.66	62	1029	--  	552.52	          0.09	--  	--  	          9.29	         80.76亿	  3.13	   4349	    161	        0.0017	2	10.03	2.24	6.89	22.05	14.64	9	          9.38	         64.81亿	         80.05	377.10	0.62	KDJ金叉	12	2	8	0.12	3.67	-0.71	1.98	2.72	-0.80	3.58	20210728	20090903	          9.32	--  	--  	35.57	16.19	          0.05	54.36	18.75	10.05	0.98	15.65	1.38	8.99	4.95	--  	5.49	5.39	4.31	0.42	0.01	0.35	0.33	0.35	1.24	0.36	0.29	80322.00	          9285	8.07万	211.68	153.74	          5.00	222.88	15.02	0.00	0.036㈠	          1.74	0.00	          0.59	          0.13	          0.04	         45.50	   2.07㈠	         19.98	          7.74	          6.21	0.32	2053	002288	--  	--  	--  	
002982	湘佳股份	2.83	0.11	49.40	         36.64亿	35.96	   111.92	0.99	35.95	35.96	6821	119	          1.45	34.60	36.00	34.03	34.97	2393.32	  0.86	农业综合	湖南	5.63	35.09	2800	4021	  0.70	11	30	--  	2.77	          0.00	--  	--  	          0.47	         16.97亿	  3.12	   1049	      7	        0.0014	1	-0.74	2.51	-14.38	-19.77	-44.76	2	          1.83	         13.37亿	         36.50	21.00	0.75	-- -- 	9	9	13	-1.06	2.95	-2.69	0.33	3.93	-0.11	5.67	20210716	20200424	          1.02	--  	--  	24.66	16.13	          0.49	32.64	10.59	9.65	1.05	6.22	5.30	3.00	1.53	--  	7.26	7.26	5.85	0.09	0.00	0.08	0.08	0.05	7.33	0.06	-1.33	13543.00	          2746	9.87万	-92.46	36.57	          2.27	590.77	5.05	0.56	0.080㈠	         15.83	0.00	          7.13	          7.20	          0.06	         65.38	   0.51㈠	         19.37	          1.19	          1.13	0.04	6801	002982	--  	--  	--  	
000937	冀中能源	2.81	0.00	19.75	        142.05亿	4.02	    22.06	0.11	4.01	4.02	348059	4106	          1.20	3.90	4.07	3.88	3.91	13868.54	  1.09	煤炭开采	河北	4.86	3.98	145477	202582	  0.72	517	4360	--  	78.98	          0.02	--  	--  	         29.07	        116.85亿	  3.10	   2642	    132	        0.0005	1	-0.76	0.24	3.88	3.61	-3.37	2	          3.47	         40.36亿	         28.41	18.08	0.00	-- -- 	11	10	2	-0.26	4.09	-0.77	1.91	3.08	-1.23	3.61	20210720	19990909	         35.34	--  	--  	502.60	198.60	         34.78	53.57	186.56	145.13	59.79	217.49	142.00	8.88	18.11	0.23	41.98	59.76	46.19	4.88	0.14	4.71	1.61	1.37	100.98	8.20	-5.35	77901.00	         12887	5.18万	-29.17	15.24	          0.72	17.32	2.38	9.95	0.046㈠	          5.62	0.00	          1.19	          2.86	          0.23	         39.51	   0.81㈠	         22.71	          8.16	          2.69	0.33	38063	000937	--  	--  	--  	
002063	远光软件	2.80	0.29	35.09	         92.34亿	6.98	   320.32	0.19	6.97	6.98	125022	3409	          1.03	6.76	7.00	6.69	6.79	8565.36	  0.78	软件服务	广东	4.57	6.85	56156	68866	  0.82	2282	224	--  	10.48	          0.00	--  	--  	         12.18	         85.05亿	  3.09	   2240	     56	        0.0005	2	1.95	2.80	-6.18	1.53	-2.15	1	          1.32	         66.15亿	         71.64	35.13	0.39	-- -- 	1	10	2	-0.44	3.09	-1.47	0.90	3.25	-0.29	4.33	20210716	20060823	         13.23	--  	--  	30.71	26.52	          1.24	9.60	22.54	1.68	1.34	2.72	5.27	0.54	8.93	--  	0.62	2.93	1.02	0.11	0.01	0.11	0.07	0.05	12.55	-2.44	2.89	70893.00	         13368	9.33万	3.62	22.44	          3.48	-37.78	31.47	0.60	0.005㈠	          2.00	0.00	          0.05	          0.95	         -0.18	         86.36	   0.27㈠	         65.28	          3.66	          2.46	0.92	4923	002063	--  	--  	--  	
000630	铜陵有色	2.79	-0.26	32.53	        387.38亿	3.68	    25.28	0.10	3.67	3.68	5317672	46329	          5.05	3.61	3.81	3.53	3.58	194777.56	  0.66	铜	安徽	7.82	3.66	2444650	2873022	  0.85	11234	62043	--  	2138.79	          0.09	--  	--  	        105.26	        387.37亿	  3.08	   4712	   1129	        0.0011	2	1.42	0.55	32.85	26.46	45.45	4	          7.96	        245.85亿	         63.46	44.75	0.10	多头排列	8	8	8	0.84	6.42	-1.40	2.31	1.94	-3.41	4.25	20210716	19961120	        105.27	--  	--  	583.61	193.89	         18.11	63.67	338.62	187.21	25.15	296.22	76.25	182.63	17.94	--  	27.37	320.45	306.20	5.97	0.11	5.95	3.83	3.34	48.31	-18.30	16.64	365171.00	         18295	6.73万	562.64	58.11	          2.00	-21.17	1.21	1.09	0.036㈠	          1.84	0.00	          0.26	          0.46	         -0.17	         33.22	   1.98㈠	          4.45	          1.86	          1.20	0.40	14441	000630	--  	--  	--  	
000778	新兴铸管	2.79	0.00	8.57	        161.63亿	4.05	     9.33	0.11	4.04	4.05	510046	4993	          1.31	3.92	4.06	3.92	3.94	20440.83	  0.71	钢加工	河北	3.55	4.01	214850	295196	  0.73	276	11556	--  	112.66	          0.01	--  	--  	         38.85	        157.34亿	  3.08	   3234	    158	        0.0004	2	0.51	1.75	10.96	0.25	14.73	1	          2.16	         95.56亿	         59.12	8.92	0.21	多头排列	5	1	8	-0.51	3.05	-0.51	1.72	3.32	-0.25	3.32	20210728	19970606	         39.91	--  	--  	507.83	224.97	         21.01	51.56	239.52	165.87	20.12	211.00	77.79	55.10	21.76	0.00	85.09	132.64	120.14	6.99	1.03	6.96	4.33	4.19	96.33	0.03	-25.21	150429.00	         15686	6.35万	20.49	61.92	          0.72	5190.62	1.22	3.70	0.108㈠	          5.64	0.00	          2.13	          2.41	          0.00	         44.30	   1.92㈠	          9.42	          5.27	          3.26	0.92	15837	000778	--  	--  	--  	
002757	南兴股份	2.79	0.00	15.71	         44.61亿	15.10	    15.54	0.41	15.08	15.10	26811	254	          1.02	14.56	15.38	14.50	14.69	4029.81	  0.96	专用机械	广东	5.99	15.03	10677	16134	  0.66	97	57	--  	30.58	          0.02	--  	--  	          2.64	         39.79亿	  3.08	   1465	     18	        0.0007	2	1.03	1.14	5.15	5.82	-0.92	0	          2.41	         16.80亿	         37.66	17.14	0.42	-- -- 	8	8	11	-0.88	4.70	-1.29	2.32	3.71	-1.82	4.14	20210716	20150527	          2.95	--  	--  	29.92	20.96	          0.23	29.19	12.43	7.65	0.99	6.89	3.17	2.58	4.67	--  	8.48	6.78	5.19	0.85	0.01	0.85	0.72	0.68	8.65	0.54	-0.83	15043.00	          7397	11.17万	49.15	70.75	          2.13	82.63	6.58	1.99	0.240㈠	          7.09	0.00	          2.87	          2.93	          0.18	         70.05	   3.42㈠	         23.39	         12.54	         10.59	0.32	1880	002757	--  	--  	--  	
